레시피 코드,재료명,재료용량,재료타입명
182,간장,2작은술,양념
181,달래,50g,주재료
181,두부,1/2모,주재료
181,말린표고버섯,1장,주재료
181,홍고추,1개,부재료
181,청양고추,1개,부재료
181,바지락,약간,부재료
181,대파,1/4뿌리,부재료
181,된장,2큰술,양념
181,육수용멸치,한줌,양념
181,물,3컵,부재료
181,다진마늘,1작은술,양념
180,치커리,약간,주재료
180,케일,약간,주재료
180,겨자잎,약간,주재료
180,참기름,1/2큰술,양념
180,밥,2공기,주재료
180,소금,약간,부재료
180,흑임자,약간,부재료
180,건새우가루,1큰술,양념
180,된장,3큰술,양념
180,고추장,1큰술,양념
180,청고추,1/2개,양념
180,홍고추,1/2개,양념
180,설탕,1/2큰술,양념
180,참기름,약간,부재료
180,다진마늘,1/2큰술,양념
180,청경채,약간,주재료
179,쌀,2컵,주재료
179,물,1과 1/3컵,부재료
179,콩나물,500g,주재료
179,돼지고기,150g,부재료
179,참기름,2큰술,부재료
179,다진풋고추,1큰술,양념
179,취나물,150g,부재료
179,진간장,6큰술,양념
179,다진파,2큰술,양념
179,다진마늘,1½큰술,양념
179,깨소금,1큰술,양념
179,무,1/5개,주재료
178,찹쌀,2컵,주재료
178,팥,2/3컵,주재료
178,소금,1/2작은술,양념
178,밤,5톨,부재료
178,대추,5알,부재료
177,떡국떡,2컵,주재료
177,다시마,1장,부재료
177,다진마늘,약간,부재료
177,물,7컵,부재료
177,계란,1개,부재료
177,소금,약간,양념
177,대파,1/4뿌리,부재료
177,말린표고버섯,3장,부재료
177,간장,약간,양념
176,오징어,1마리,주재료
176,당근,1/2개,부재료
176,새우,4마리,주재료
176,조개살,150g,주재료
176,양파,1개,부재료
176,청피망,1개,부재료
176,홍피망,1개,부재료
176,당면,50g,주재료
176,간장,1큰술,양념
176,설탕,1작은술,양념
176,참기름,1큰술,양념
176,식용유,약간,부재료
176,소금,약간,양념
176,굴소스,1큰술,양념
176,낙지,1마리,주재료
175,다진쇠고기,400g,주재료
175,참기름,1작은술,양념
175,무,200g,부재료
175,당근,200g,부재료
175,밤,10톨,부재료
175,소금,1/2작은술,양념
175,후춧가루,1/4작은술,양념
175,깨소금,1/4작은술,양념
175,참기름,1/2작은술,양념
175,물,3컵,양념
175,간장,3큰술,양념
175,설탕,1과1/2큰술,양념
175,다진파,1큰술,양념
175,다진마늘,1/2큰술,양념
175,깨소금,1/2큰술,양념
175,두부,100g,주재료
174,물,7컵,부재료
174,다시마,1장,부재료
174,무,200g,부재료
174,국간장,2작은술,양념
174,소금,1작은술,양념
174,실파,약간,부재료
174,두부,1모,주재료
174,다진쇠고기,100g,주재료
174,소금,1/2작은술,양념
174,후춧가루,1/4작은술,양념
174,후춧가루,1/4작은술,양념
173,찹쌀,5컵,주재료
173,멥쌀,5컵,주재료
173,밀가루,적당량,부재료
173,팥,4컵,주재료
173,소금,2큰술,양념
173,물,10큰술,부재료
172,닭고기,1마리,주재료
172,물,4큰술,양념
172,후춧가루,1큰술,부재료
172,정종,1큰술,부재료
172,감자전분,5큰술,부재료
172,계란,1/2개,부재료
172,대파,1/2개,부재료
172,홍고추,2개,부재료
172,청고추,1개,부재료
172,생강,1쪽,부재료
172,마늘,3쪽,부재료
172,간장,3큰술,양념
172,설탕,2큰술,양념
172,식초,2큰술,양념
172,소금,1큰술,부재료
171,생강,10개,주재료
171,통계피,100g,주재료
171,물,20컵,주재료
171,잣,2큰술,부재료
171,곶감,10개,부재료
171,호두,10알,부재료
171,황설탕,280g,양념
170,멥쌀,10컵,주재료
170,참기름,약간,양념
170,쑥,20g,부재료
170,소금,2큰술,양념
169,가래떡,500g,주재료
169,쇠고기 육수,8컵,주재료
169,대파,1뿌리,부재료
169,쇠고기,100g,주재료
169,계란,1개,부재료
169,소금,약간,부재료
169,후춧가루,약간,양념
169,설탕,1/2큰술,양념
169,다진파,2작은술,양념
169,다진마늘,1작은술,양념
169,깨소금,1작은술,양념
169,참기름,1작은술,양념
169,간장,1큰술,양념
168,어묵,2개,주재료
168,닭고기,100g,주재료
168,표고버섯,1장,주재료
168,오이,1/4개,부재료
168,물,1컵,양념
168,후춧가루,약간,양념
168,녹말,약간,부재료
168,간장,2큰술,양념
168,청주,1큰술,양념
168,소금,약간,부재료
167,참기름,1큰술,양념
167,깨소금,1큰술,양념
167,설탕,약간,양념
167,소금,약간,양념
167,다진마늘,1/2큰술,양념
167,들기름,2큰술,양념
167,국간장,1큰술,양념
167,다진파,1큰술,양념
167,고구마줄기,25g,주재료
166,밀가루,150g,주재료
166,버터,150g,주재료
166,물,3큰술,주재료
166,삶은팥,1컵,주재료
166,소금,약간,양념
166,슈가파우더,약간,양념
166,설탕,50g,부재료
166,계란,1개,양념
166,아몬드가루,50g,양념
165,팥,300g,주재료
165,쌀,1과1/2컵,주재료
165,물,18컵,주재료
165,찬물,3/4컵,부재료
165,찹쌀,1과1/3컵,부재료
165,쌀가루,2/3컵,부재료
165,소금,약간,양념
164,찬밥,1공기,주재료
164,양파,1/4개,부재료
164,당근,30g,부재료
164,실파,2뿌리,부재료
164,식용유,약간,부재료
164,계란,1개,부재료
164,소금,약간,양념
164,후춧가루,약간,양념
164,날콩가루,약간,부재료
164,두부,50g,부재료
163,가래떡,1줄,주재료
163,고추장,1큰술,양념
163,간장,1작은술,양념
163,다진마늘,1작은술,양념
163,토마토케첩,1큰술,양념
163,브로콜리,약간,부재료
163,참기름,1작은술,양념
163,적파프리카,1/2개,부재료
163,꼬치,3개,양념
163,황파프리카,1/2개,부재료
163,설탕,2작은술,양념
162,누룽지,3조각,주재료
162,물,1과1/2큰술,부재료
162,죽순,30g,주재료
162,새우,100g,주재료
162,완두콩,2큰술,부재료
162,홍고추,2개,부재료
162,마늘,3쪽,부재료
162,소금,약간,부재료
162,식용유,2큰술,부재료
162,새우,1과1/2컵,양념
162,설탕,6큰술,양념
162,간장,3/4큰술,양념
162,식초,4큰술,양념
162,녹말,1과1/2큰술,부재료
162,표고버섯,2장,주재료
161,간장,2큰술,양념
161,후춧가루,⅛작은술,양념
161,깨소금,1/4작은술,양념
161,통깨,약간,부재료
161,깻잎,3장,부재료
161,다진파슬리,약간,부재료
161,샐러리,약간,부재료
161,오징어,2마리,주재료
161,쇠고기,70g,주재료
161,표고버섯,2장,부재료
161,당근,30g,부재료
161,두부,50g,주재료
161,당면,30g,주재료
161,피망,40g,부재료
161,양상추,30g,부재료
161,설탕,1/2큰술,양념
161,다진파,2큰술,양념
161,다진마늘,1큰술,양념
161,참기름,1큰술,양념
161,식초,2작은술,양념
160,닭,500g,주재료
160,식용유,약간,부재료
160,간장,1큰술,양념
160,청주,1큰술,양념
160,식용유,1큰술,양념
160,소금,약간,양념
160,생강즙,1작은술,양념
160,다진파,2큰술,양념
160,후춧가루,약간,양념
160,녹말가루,3큰술,부재료
160,튀김가루,3큰술,부재료
160,다진마늘,1큰술,양념
159,배추김치,1/8포기,주재료
159,식용유,약간,부재료
159,죽순,50g,주재료
159,양송이버섯,2개,주재료
159,피망,1/2개,부재료
159,마른고추,1개,부재료
159,대파,1/2뿌리,부재료
159,마늘,2톨,부재료
159,생강,1/3개,부재료
159,청주,1큰술,양념
159,소금,약간,양념
159,후추,약간,양념
159,참기름,약간,양념
159,간장,1작은술,양념
159,돼지고기,80g,주재료
158,고추장,1큰술,주재료
158,양파,1/4개,부재료
158,마늘,5톨,부재료
158,된장,3큰술,주재료
158,고춧가루,1큰술,양념
158,참기름,1작은술,양념
158,파,1/5뿌리,부재료
157,느타리버섯,800g,주재료
157,쇠고기,100g,주재료
157,배,1/4개,부재료
157,오이,1/2개,부재료
157,당근,1/2개,부재료
157,소금,약간,양념
157,후춧가루,약간,양념
157,참기름,2큰술,양념
157,통깨,약간,양념
157,간장,2큰술,양념
157,꿀,1큰술,양념
157,[쇠고기양념] 다진파,1작은술,양념
157,다진마늘,1/2작은술,양념
157,참기름,약간,양념
157,식용유,1큰술,부재료
157,설탕,1/2작은술,양념
157,간장,2/3큰술,양념
157,당면,100g,주재료
157,양파,1/2개,부재료
156,고등어,1마리,주재료
156,무,1/3개,주재료
156,대파,1/2뿌리,부재료
156,간장,2큰술,양념
156,고추장,1큰술,양념
156,고춧가루,1큰술,양념
156,물,2/3컵,양념
156,청주,1큰술,양념
156,다진파,3큰술,양념
156,다진마늘,2큰술,양념
156,생강즙,1큰술,양념
156,후춧가루,1/4작은술,양념
156,실고추,약간,양념
156,설탕,1큰술,양념
155,쇠고기,100g,주재료
155,후춧가루,약간,양념
155,팽이버섯,40g,주재료
155,실파,2뿌리,부재료
155,홍고추,3개,부재료
155,물,3컵,부재료
155,국간장,1작은술,양념
155,소금,약간,양념
155,간장,1큰술,양념
155,설탕,1작은술,양념
155,다진파,1작은술,양념
155,다진마늘,1/2큰술,양념
155,참기름,1큰술,양념
155,깨소금,1/2큰술,양념
155,목이버섯,5g,주재료
154,토란,300g,주재료
154,쇠고기,200g,주재료
154,다시마,15cm,부재료
154,무,200g,주재료
154,소금,약간,양념
154,국간장,1큰술,양념
154,다진마늘,1큰술,양념
154,후춧가루,약간,양념
154,참기름,약간,양념
154,대파,1/2뿌리,부재료
153,쇠고기(힘줄없는부위),150g,주재료
153,표고버섯,3장,주재료
153,도라지,100g,주재료
153,당근,1개,주재료
153,오이,1개,주재료
153,식용유/소금/참기름/잣가루,약간씩,부재료
153,후추,약간,양념
153,설탕,1큰술,양념
153,다진파,1큰술,양념
153,다진마늘,2작은술,양념
153,깨소금,2작은술,양념
153,참기름,1작은술,양념
153,진간장,2큰술,양념
152,석이버섯,4장,주재료
152,느타리버섯,200g,주재료
152,실고추,약간,부재료
152,간장,2작은술,양념
152,다진파,1큰술,양념
152,다진마늘,1/2큰술,양념
152,참기름,1작은술,양념
152,깨소금,1작은술,양념
152,후춧가루,약간,양념
152,포도씨유,약간,부재료
152,녹두,2컵,주재료
152,물,1과1/3컵,부재료
152,소금,1작은술,부재료
152,돼지고기,100g,주재료
152,숙주,100g,주재료
152,대파,1/4뿌리,부재료
151,멥쌀,2되,주재료
151,소금,2큰술,주재료
151,쑥,300g,주재료
151,대추,10알,주재료
151,솔잎,약간,주재료
151,참기름,약간,양념
151,계핏가루,약간,양념
151,소금,약간,부재료
151,깨,1/2컵씩,부재료
151,녹두,1/2컵씩,부재료
151,꿀,2큰술,양념
151,설탕,2큰술,양념
151,물,10컵,부재료
151,풋콩,1컵,부재료
150,배추,200g,주재료
150,무,1/4개,주재료
150,쇠고기,60g,주재료
150,물,8컵,부재료
150,대파,1/2뿌리,부재료
150,식용유,약간,부재료
150,후춧가루,약간,양념
150,된장,2큰술,부재료
150,소금,약간,부재료
150,다진파,1작은술,양념
150,다진마늘,1작은술,양념
150,참기름,1작은술,양념
150,깨소금,1작은술,양념
150,고추장,2작은술,부재료
149,돼지고기,300g,주재료
149,소금,¼작은술,양념
149,생강즙,2작은술,양념
149,붉은 고추,5개,주재료
149,꼬치, ,부재료
149,찹쌀가루,3큰술,부재료
149,후추,약간,양념
149,식용유,약간,부재료
149,무순,1봉,주재료
148,강력분,300g,주재료
148,드라이이스트,6g,주재료
148,설탕,30g,주재료
148,소금,5g,부재료
148,계란,1개,부재료
148,검은깨,1큰술,부재료
148,버터,45g,부재료
148,오렌지마멀레이드,100g,부재료
148,건포도,약간,부재료
148,계란노른자,½개,부재료
148,우유,½컵,부재료
148,우유,150ml,부재료
147,깻잎,10장,부재료
147,찹쌀가루,4큰술,부재료
147,참기름,1작은술,양념
147,통후추,약간,양념
147,소금,약간,양념
147,고춧가루,3큰술,양념
147,대파,1대,부재료
147,진간장,½큰술,양념
147,설탕,1작은술,양념
147,아귀,500g,주재료
147,미더덕,120g,주재료
147,콩나물,300g,주재료
147,미나리,50g,부재료
147,고추장,1큰술,양념
146,곱창,300g,주재료
146,밀가루,약간,부재료
146,대파,1뿌리,부재료
146,마늘,2쪽,양념
146,생강,1톨,양념
146,물,6컵,부재료
146,당근,⅓개,부재료
146,양배추,100g,부재료
146,양파,1개,부재료
146,표고버섯,4장,부재료
146,미나리,60g,주재료
146,우동면,100g,부재료
146,쑥갓,약간,주재료
146,소금,약간,양념
146,후추,약간,양념
146,고춧가루,1큰술,양념
146,고추장,1큰술,양념
146,간장,1큰술,양념
146,다진파,2큰술,양념
146,양,150g,주재료
145,햄,150g,주재료
145,다진마늘,1작은술,양념
145,베이컨,5장,부재료
145,김치,1/2포기,주재료
145,두부,1/3모,부재료
145,홍고추,2개,부재료
145,청고추,2개,부재료
145,깻잎,10장,부재료
145,스파게티,50g,부재료
145,쑥갓,약간,부재료
145,양송이버섯,2개,부재료
145,물,4컵,부재료
145,고춧가루,3큰술,양념
145,고추장,1작은술,양념
145,설탕,1큰술,양념
145,다진파,1큰술,양념
145,프랑크소시지,2개,주재료
144,감자,2개,주재료
144,당근,1개,부재료
144,양파,1개,부재료
144,샐러리,2대,부재료
144,양송이버섯,8개,부재료
144,후춧가루,약간,양념
144,물,6컵,부재료
144,월계수잎,1장,양념
144,버터,2큰술,부재료
144,소금,약간,양념
144,홀토마토,4개,주재료
143,시금치,70g,주재료
143,양송이버섯,4개,주재료
143,베이컨,4장,주재료
